fold,labels_per_class,scarcity_seed,total_training_labels,representation,classifier,model,fit_and_predict_seconds,macro_f1,accuracy,balanced_accuracy,ece_equal_width_10,ece_adaptive_10,ece_classwise_10,multiclass_brier,negative_log_likelihood
0,50,20260811,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.8565669059753416,0.8478073486066363,0.8710954966464388,0.8998129235631454,0.0202110141188921,0.020287247068782,0.0118540606596212,0.1957307510183832,0.3907126512939815
0,50,20260812,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0957648754119873,0.7768006424326775,0.7862557223464282,0.8727561331261021,0.5077564310457565,0.5077522289466613,0.0833127920327741,0.6183978042200101,1.390350703353434
0,50,20260812,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.2547264099121094,0.7792188279899354,0.8230277866496327,0.8845311768590605,0.0411081821910963,0.040656185482613,0.0170759390172656,0.264596577641802,0.5663535882884833
0,50,20260812,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1754539012908935,0.9103446124832676,0.9013307782391142,0.9389054261305332,0.0123698409441259,0.0124251310175424,0.009865001123157,0.1495916402510495,0.2933504062777783
0,50,20260812,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.7229595184326172,0.8411907876443367,0.8776535718087938,0.9066364289145072,0.017721751580429,0.0177344113828414,0.0121253121266597,0.1867948388687891,0.3794097981139778
0,50,20260813,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0984253883361816,0.7813625845172213,0.7709783881613967,0.8690845943307033,0.4871588387041738,0.4871567186148445,0.0813505183384209,0.6133809959943677,1.377255170176399
0,50,20260813,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.2915608882904053,0.7938568978866029,0.807047801554349,0.8862968830515996,0.0596998634217921,0.0587311228335075,0.0209901120603962,0.2877712366535587,0.5847813763763967
0,50,20260813,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1880784034729004,0.9008743384673216,0.89196209943575,0.932396521035489,0.0203326719262113,0.0194592668307429,0.0106986283947239,0.162515743591476,0.309185867086548
0,50,20260813,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.724456787109375,0.8348728298090984,0.8643244969658256,0.9088923840515302,0.0136010043928779,0.0142419900971004,0.0140267992457804,0.2021309110181557,0.4067013193394035
0,50,20260814,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1070630550384521,0.7910222364707337,0.7864154157351219,0.8694605120036403,0.498948820608028,0.4989467329781347,0.0806575104808247,0.6064935545666488,1.358228536319385
0,50,20260814,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.283261775970459,0.7688960392857798,0.8147343766634728,0.8759479110338315,0.0584127517863281,0.0583613925483818,0.0188380440331457,0.2814948184093807,0.5863852048210422
0,50,20260814,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1838550567626953,0.9121299694110566,0.902714787607793,0.933404053995974,0.0135317283418741,0.0118538742205236,0.0074998840311239,0.1446843693000116,0.2755142305597732
0,50,20260814,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.688805103302002,0.8325411385438086,0.8718726711380815,0.9068363586210128,0.0221205800146449,0.0220621055998841,0.0120211882504552,0.1947066016130773,0.3998545222917961
0,50,20260815,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.104248046875,0.7743476987875473,0.7757266049185564,0.860321676087588,0.4891648674056305,0.4891648674056304,0.0812718420709491,0.6096005746098455,1.3690711412341516
0,50,20260815,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.244507074356079,0.7567021347741453,0.803087405514745,0.8792715075196011,0.0626401730274631,0.0627779390771301,0.0207915721186559,0.2968662083595617,0.622957713795764
0,50,20260815,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1711642742156982,0.905483322003164,0.8965293303523901,0.932127258744747,0.0130459126550947,0.0119944017556561,0.0095899431063439,0.1530992212712973,0.2892856505950356
0,50,20260815,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.734391689300537,0.8390422467257738,0.8680932609389971,0.9015422095199846,0.0201794755096328,0.0201233414128082,0.0130585799718636,0.2012057604143699,0.4107574526702096
0,100,20260811,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0995681285858154,0.8120920124803782,0.8104333013946556,0.8824397192767435,0.4271505601605453,0.4271505601605453,0.0716144016073113,0.4967389477645091,1.0839861886516249
0,100,20260811,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.5943586826324463,0.8164160239633694,0.8298733099116363,0.9029151582186192,0.0646843583556683,0.0632748366686598,0.0173122224514843,0.2595859115967295,0.5353689173402356
0,100,20260811,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.23862886428833,0.9115647153000884,0.8995528585116577,0.9423592842034296,0.0339190492445611,0.0337819810254327,0.0096397758130419,0.1521658415906778,0.2971680417798516
0,100,20260811,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.107626438140869,0.8540309167229773,0.8893218354093474,0.9277889310357031,0.0216524036127047,0.0212874820813981,0.0113639226808506,0.1695090862339153,0.334981592549655
0,100,20260812,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1225655078887939,0.807487713793377,0.8070052166506974,0.8817585093196852,0.4243960557465824,0.4243960557465824,0.0718513336480008,0.4997089531453066,1.0866257203112817
0,100,20260812,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.5215356349945068,0.8033321216562678,0.8224315979985095,0.896776533837239,0.0597234894424879,0.0594034396072228,0.0191418452100533,0.2656619050891657,0.5306317230721646
0,100,20260812,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2229602336883545,0.9090911912361478,0.8989140849568827,0.9386260154136744,0.0320089661211737,0.0314846181123764,0.0099346104840146,0.1535869165122939,0.3010726679959984
0,100,20260812,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.114156723022461,0.8723310466730237,0.891344618332801,0.9269412080210284,0.025507542147632,0.0237137122727079,0.0105553379626813,0.1658487662003819,0.3269804836133562
0,100,20260813,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1238946914672851,0.8171123302365808,0.8191312679655063,0.8868880774884098,0.4381662608855293,0.4381662608855294,0.0718435279372014,0.4987770586613443,1.0852428681409758
0,100,20260813,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.5992279052734375,0.8253555222874656,0.8436388800170339,0.9038557224882438,0.0514806843971875,0.0515607488113862,0.0161502177369608,0.2385895541410611,0.4864028004648458
0,100,20260813,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2700080871582031,0.9108208585010296,0.905823485574364,0.942772812473155,0.0272849039587832,0.026988761718585,0.0086018080065488,0.1428477918411556,0.2787663233486109
0,100,20260813,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.117130994796753,0.8720805059972245,0.9000638773554774,0.9271903466852962,0.0151697619021802,0.0150574655156044,0.0088548046510896,0.1516123050223447,0.2978343606087714
0,100,20260814,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1300630569458007,0.8088362018096126,0.8160970935803258,0.8834632726379466,0.4322275020285608,0.4322275020285607,0.0711712088049497,0.4947633045026374,1.0790067832320194
0,100,20260814,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.5777602195739746,0.8087814864690134,0.8436495262429469,0.9057289735934534,0.0508745476367019,0.049245322346766,0.0156875056747562,0.2363102943104304,0.4854252265230814
0,100,20260814,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2371027469635009,0.9147197201917564,0.906664537421484,0.9432827543784884,0.0287876250414341,0.0279727789989289,0.0087153888748218,0.1437306329475476,0.2867616766432191
0,100,20260814,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.1257174015045166,0.8696950172637157,0.8967316086447354,0.9301527227398408,0.0174439170116615,0.0166028690899904,0.0100188937178869,0.1558709440783518,0.3119123056500966
0,100,20260815,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1208691596984863,0.8111027475954029,0.8117534334078569,0.881893505139214,0.428327678746618,0.4283276787466181,0.0710501133615631,0.4975596583618651,1.082263927523727
0,100,20260815,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.6146299839019775,0.8080898631315149,0.833375918236985,0.8989854565523221,0.0628817769564526,0.0599375227945499,0.0170113666715468,0.252376799108725,0.516359221577808
0,100,20260815,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2414102554321289,0.919252525210347,0.9111465985308208,0.9418750520258196,0.0274385858077088,0.0273764699942167,0.0073753281874574,0.1357420860269827,0.2688727662650939
0,100,20260815,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.0702407360076904,0.878434428333606,0.8981688491429788,0.9279457901944486,0.0154048284475999,0.0148184987216046,0.0087790822945535,0.153944823940302,0.3028718203654528
0,250,20260811,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.2038121223449707,0.8432793789443677,0.8438092196316406,0.9029114249441836,0.3276803851508407,0.3276803851508407,0.0548263008784851,0.366310537344408,0.7830402639287622
0,250,20260811,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.9722084999084477,0.8469661885469044,0.8627062706270627,0.92118762928383,0.0505140423770882,0.0491412209146791,0.0141806200357913,0.2110018785029333,0.4274736833847728
0,250,20260811,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4233722686767578,0.91563196411626,0.910518471201959,0.9478980575249156,0.0457977645472823,0.0457977645472824,0.0093842631844847,0.1426929071585917,0.3154250346888442
0,250,20260811,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.769930839538574,0.9058318605795044,0.913605876716704,0.944334272602672,0.0275901540688529,0.0260562584386132,0.0077680860038752,0.1327371456793617,0.2578748225469763
0,250,20260812,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.2046675682067871,0.8435412012724416,0.8402640264026403,0.9018171607715236,0.3232145132116901,0.3232145132116902,0.0547592003053005,0.366985225566974,0.7830791380746325
0,250,20260812,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.022582769393921,0.8407537627700528,0.8596614500159694,0.9197716171823778,0.0541042075080118,0.0514394832549163,0.0144952596164174,0.2150473128973413,0.4355442668935631
0,250,20260812,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.393028974533081,0.91288151074562,0.9126477163845416,0.9479921912722976,0.0431039648832802,0.0430948328701403,0.008567505420289,0.1377547689447711,0.3040020927786551
0,250,20260812,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.7091543674468994,0.8904650798197549,0.9099116363249228,0.943224513640304,0.028291029087702,0.02702637114149,0.0082187547329302,0.1376801083656955,0.2717948634488832
0,250,20260813,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1874361038208007,0.8415657670003848,0.8432130309805174,0.901159822983819,0.3281904536735831,0.3281904536735832,0.0550143254045774,0.3681003451269468,0.7838090653141189
0,250,20260813,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.0485799312591557,0.8465284124335393,0.864026402640264,0.9198002845787556,0.0517630191476445,0.0503851802702269,0.0130768140990562,0.2079026238024128,0.4162755953474414
0,250,20260813,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4664390087127685,0.911447682400738,0.91074204194613,0.9496356285322892,0.044873480670281,0.0447541494769369,0.0092943881806753,0.1419629700183523,0.3181033401050338
0,250,20260813,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.7786314487457275,0.902268689768608,0.9141914191419142,0.9458656796837844,0.0271379754034083,0.0258063011185943,0.0073068410948815,0.1320589333900289,0.2579011812558709
0,250,20260814,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1893579959869384,0.8431488682605857,0.8383370595124029,0.8979239415416133,0.3133299376584633,0.3133299376584633,0.0534713949906028,0.3604801721281501,0.77243289496319
0,250,20260814,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.990799903869629,0.8525711069924744,0.8631534121154051,0.9180725671320986,0.056241285594145,0.0537467506927722,0.0132085709236977,0.2108943666575234,0.4290954764584564
0,250,20260814,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4089045524597168,0.9138707139866836,0.9124986692217608,0.9492121611285056,0.0441294556976394,0.0440813951510114,0.0089754208844553,0.1385357195607265,0.3078728271532959
0,250,20260814,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.6467156410217285,0.8941404868872836,0.9095816033216224,0.9421939737363522,0.0294270196781104,0.0284392434989434,0.0081848128588175,0.1390030177685008,0.2730050820736183
0,250,20260815,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1682467460632324,0.8420334576748428,0.838571276482487,0.8966479665571063,0.3162419359596788,0.316241935959679,0.0537009355558087,0.3638136678196087,0.7766230213256302
0,250,20260815,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.999431848526001,0.8475474361414407,0.8603002235707442,0.9173635378655872,0.0587818962621634,0.0570467034586876,0.0137129491621883,0.215994804034071,0.4411208146054924
0,250,20260815,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4066569805145263,0.9113159156034392,0.9104758862983072,0.948242186957705,0.0435518778231881,0.0435518778231882,0.0087789425495062,0.1402816140545859,0.3006568011212254
0,250,20260815,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.719878435134888,0.8848019146669324,0.9120834664111572,0.94275032416457,0.0260472830547039,0.0253842687506997,0.0071201493719566,0.1345929728126943,0.2620859066245048
0,500,20260811,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3196091651916504,0.8606156262879351,0.8611519216437773,0.9129436340757232,0.246479056511312,0.246479056511312,0.0419395838578985,0.2859172283628319,0.6096321718192512
0,500,20260811,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.5235483646392822,0.8622755689565925,0.8774512935164485,0.9259661958512024,0.0531024718516845,0.0529383404530653,0.0115150892055295,0.1890056878401556,0.3787344502507618
0,500,20260811,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.100160837173462,0.913030558198182,0.9188118811881189,0.9512396090350518,0.0469332637296395,0.0468663860734854,0.0084831338646337,0.1310766707505966,0.3084600164647108
0,500,20260811,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.4508066177368164,0.910678119159154,0.9232620036197168,0.9516776459092398,0.0294813046034946,0.028940354836166,0.0061382385675359,0.1198629554672285,0.234574289179087
0,500,20260812,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3305590152740478,0.8614407819243015,0.8639731715106994,0.911983272217012,0.2509680621435255,0.2509680621435255,0.0423701238330124,0.2859485720312839,0.609943104352472
0,500,20260812,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.5892457962036133,0.8668864970083787,0.8801447886724156,0.9273374456283788,0.052752848723725,0.0518783083190573,0.0114919437936194,0.186244164069644,0.3788422895145187
0,500,20260812,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.1495566368103027,0.912724863905832,0.9162674331949324,0.9512707203076116,0.0482580844990748,0.0482323285001415,0.0088877430563737,0.135149335027408,0.3179671723625815
0,500,20260812,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.423462390899658,0.9063774062587404,0.9204833386564464,0.9497433026211488,0.0288247363924328,0.0282438527958816,0.0069047854365029,0.1230204833852776,0.2392074355941215
0,500,20260813,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3212003707885742,0.858100625052152,0.8552752049398489,0.9128144657757028,0.2438074182360931,0.2438074182360931,0.042338577854079,0.292111071288346,0.6197830919863012
0,500,20260813,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.7630984783172607,0.8644234513050362,0.8748323219418717,0.926616392909722,0.0543470175677401,0.0536624522627361,0.0121765338006884,0.1929363242720586,0.3888408881375325
0,500,20260813,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.8027362823486328,0.9113537361455892,0.9140104333013946,0.9492204840923234,0.0519499018744242,0.0519499018744243,0.0093522979392142,0.1397879487066946,0.3394936994488911
0,500,20260813,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.902435302734375,0.910591250829218,0.9214734376663472,0.9514964723536526,0.0312908526628685,0.0310184799597956,0.0069135695677101,0.1232029041043504,0.2443274256035668
0,500,20260814,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3327105045318603,0.8594747729216253,0.8550835728734164,0.910660120329963,0.2439286462548059,0.2439286462548059,0.0425304833027689,0.2917784938428806,0.6178965848963859
0,500,20260814,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.920290470123291,0.8601230866712335,0.8738528691578835,0.9263494836925584,0.0527337410083756,0.0522860953218271,0.0121467671084127,0.1936879257803825,0.3844977941326538
0,500,20260814,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.4687156677246094,0.9135012340397328,0.9168316831683168,0.9506431113032264,0.0497712698941368,0.0497411546842736,0.0087687319022414,0.1352221517541504,0.3306167224815788
0,500,20260814,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.941443681716919,0.9121586942782564,0.9234216970084104,0.9506689765146816,0.028979268825059,0.0287035167238025,0.0060301823028453,0.1186849343733129,0.2322308059036278
0,500,20260815,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.4696547985076904,0.8603382110101473,0.8562120728201853,0.9119785236911956,0.2436840406474146,0.2436840406474146,0.0424141532267635,0.2906009743712746,0.6162540640317797
0,500,20260815,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.7739994525909424,0.8659092532799508,0.8759501756627276,0.9266839054012664,0.0547032834951905,0.0542809829967021,0.0120984334898582,0.1916358753115623,0.3921313385769374
0,500,20260815,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.1757533550262451,0.9163707075657236,0.9160970935803258,0.9521367429512976,0.0494087586258646,0.0494087708381949,0.0089887488289875,0.1359125715402554,0.3253689479589742
0,500,20260815,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.4035274982452397,0.912015807217562,0.9244437346960502,0.9519873298568576,0.0253173070179318,0.0247694894770351,0.0060221479031011,0.116507280841238,0.2241719382708448
1,10,20260811,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.4687058925628662,0.655963471364162,0.5921430506637767,0.8132169696344574,0.4620955225734338,0.4620955225734338,0.100803398369999,0.8359850554555385,2.115265953725099
1,10,20260811,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.442476749420166,0.6262442169433241,0.6589325386074235,0.7488857895145192,0.0597353995641878,0.0621797618376137,0.0343063823536226,0.4777435247028386,1.1073277208872665
1,10,20260811,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1467146873474121,0.8477984746118535,0.804215659712815,0.8921965553831526,0.0598853990885993,0.0598853990885993,0.0255693630048307,0.2834191093911337,0.5483518912917877
1,10,20260811,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.37762451171875,0.6234229459780892,0.6640043348685993,0.7660793347042661,0.0927506035266085,0.0923913451997189,0.0423091032352066,0.499102603104083,1.1598172178844908
1,10,20260812,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0731956958770752,0.6590387621066323,0.6534272554863181,0.8212067479976479,0.5254984177577363,0.5254984177577364,0.0988668758125316,0.835877741100459,2.110069742367643
1,10,20260812,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.9363954067230223,0.6682687791254719,0.6624979680303441,0.792496998774162,0.0629619242339359,0.0648338063017329,0.0415343794612414,0.4821260437163682,1.071846130718521
1,10,20260812,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1493546962738037,0.8252854649690717,0.7951991330262801,0.8848250569758717,0.0730301448475677,0.0730010448222455,0.0286427866483628,0.2962256973688149,0.5892226722555012
1,10,20260812,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.3421244621276855,0.5955213964918415,0.6632999187212137,0.7538098291219153,0.0665252066417265,0.0659719430086866,0.039735529117958,0.4875964191557136,1.0852864164008615
1,10,20260813,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0623013973236084,0.6938247341752398,0.6603522080736928,0.8260097542530793,0.530612706517137,0.530612706517137,0.1007195524586343,0.8326983721201335,2.0961623098876765
1,10,20260813,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.8794684410095215,0.6147317828676362,0.6589975616364129,0.7467079492385676,0.0698404378514692,0.069204976063007,0.0380067094641937,0.4863180076954561,1.0789997032667502
1,10,20260813,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1345834732055664,0.847906157955552,0.8180655648875643,0.8733051366458765,0.0551714030413599,0.0551714030413599,0.0229946938788873,0.2644917819752913,0.508528009813285
1,10,20260813,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.388843059539795,0.6216639111728809,0.6558005960444324,0.7670352920723466,0.1101575394337031,0.1095526336146051,0.0427570152089593,0.5117873079030734,1.15469370899208
1,10,20260814,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0643367767333984,0.6835256366704692,0.6603847195881875,0.8393230543891265,0.5319823475759499,0.5319823475759498,0.1029919119363686,0.8354046630153206,2.110444651627441
1,10,20260814,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.8930115699768066,0.641952958459897,0.7258845841235437,0.8013120619529631,0.0932984638075827,0.0929827236755892,0.0376189200629165,0.4207261247817898,0.982964638798635
